customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2017-PYDJM,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.6,1467.58,Yes
1154-NBQTK,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),73.15,529.98,Yes
0482-EQMNZ,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.62,63.97,Yes
2738-XFZFI,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,70.46,4650.24,No
5017-SBKIU,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.77,784.92,No
4514-OZJPO,Male,1,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),86.57,1600.63,No
2039-LTXBI,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.57,5609.69,No
3503-QDYQX,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.04,976.95,No
3988-ADFER,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.32,247.63,No
2708-DPLNQ,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.26,504.81,Yes
3938-WCDMS,Female,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,80.33,2747.94,Yes
2065-TKDXC,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.08,63.95,No
3107-CNKEI,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),100.19,2619.02,No
4282-DLLNG,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.17,637.65,Yes
4779-DIGRN,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,69.47,1981.88,No
0137-ZRINS,Male,0,No,No,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),75.02,4752.91,No
3251-CUUEY,Male,1,No,No,58,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,56.43,3144.74,Yes
2370-SHDWD,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.65,2565.05,Yes
2157-XWSVD,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,84.74,4857.7,No
2361-XPXQQ,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.92,761.19,No
3401-XXPCX,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.14,1638.34,No
1642-QYZXR,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.22,1320.62,No
4333-OAXYG,Female,1,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.86,2176.08,No
2823-CCIXY,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.89,1218.41,No
2247-JFPHZ,Female,0,No,No,53,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.47,3784.99,Yes
2758-XMMRI,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.91,70.28,No
1282-FMFXZ,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,65.52,2978.16,No
2318-WGIUC,Male,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.11,2158.33,No
3752-SHYFV,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,92.69,6000.21,No
1306-MJSJO,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.01,1060.99,No
2929-LEBXZ,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.16,1495.93,No
0633-GZZJY,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.79,4135.65,Yes
4127-DCQNX,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.62,293.92,No
1034-FHAKS,Male,1,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.18,160.22,No
1954-RUHBW,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,85.1,1090.11,No
5088-EEYMM,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,73.03,747.94,No
4167-CJFZR,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,86.49,1847.38,No
3025-YCOKU,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,63.99,350.54,Yes
2870-EDFHZ,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),73.42,2273.8,No
3028-EBUIE,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.16,,No
3864-MKICU,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.89,790.26,No
0428-TTIJH,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.48,,No
3570-GYGCU,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.37,3318.37,Yes
2098-IZWZJ,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.59,218.41,Yes
4734-JTYOO,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.97,1335.08,No
3928-BKGLU,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),76.31,3714.42,No
4519-KCFRA,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),71.6,3259.49,No
4651-XSLDR,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,102.98,3648.35,No
1194-FQGZN,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,3776.84,No
3913-DVQGT,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.03,2127.93,No
2079-KOPGW,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,81.55,5283.61,No
2320-CYNPC,Female,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.34,43.4,No
0341-NNSGW,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.79,2000.64,No
1095-XNYQW,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.22,4512.09,No
3494-DXRSE,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),72.54,2893.6,No
0361-QLKJO,Female,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),96.7,2658.37,No
3642-CSUMN,Female,1,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.08,1767.57,Yes
3638-FFXGC,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.47,618.89,Yes
2188-XZVUF,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),82.43,2543.01,No
1337-GSMZY,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,89.26,2148.05,No
0846-ULQUX,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.12,343.27,Yes
5010-BRAMZ,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.7,1048.09,Yes
0247-ZKFTC,Female,0,No,No,16,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.83,1085.71,Yes
3320-XNKNF,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,94.62,4920.58,Yes
5078-UKJVK,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,82.77,2365.19,Yes
3012-EPQSA,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),114.33,2352.49,Yes
3358-BXYNA,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.93,1433.41,No
0209-DUWXS,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.52,162.21,Yes
4330-OCWZK,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),70.56,945.23,No
4338-KBCGO,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,62.28,3495.81,No
4635-UWVCS,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.95,229.8,Yes
3073-RYXWB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),87.36,1295.6,No
2596-YUKAA,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.2,240.35,No
1180-NLTPW,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.08,204.45,No
3207-BYELX,Male,0,No,Yes,3,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.58,213.51,Yes
4172-VHPMF,Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,90.29,3892.92,No
3964-QIDFH,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.09,1106.91,Yes
4072-DEMER,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.58,4072.88,No
2385-QFQBY,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),89.6,2425.77,No
2926-PBOIA,Male,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.21,200.58,Yes
0741-PLOWV,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.03,4824.68,No
1148-RHTPG,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),84.29,4119.19,No
4739-KGXLF,Female,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.76,647.26,Yes
0554-QHPBZ,Female,1,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.52,560.08,No
3108-OMLGG,Female,1,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.29,2023.81,No
4700-RLLFW,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,56.0,77.04,No
2912-CXFAQ,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,82.68,2578.18,No
3219-RYYVJ,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),73.2,247.69,No
1086-LKOSH,Male,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),85.41,3409.67,No
1184-TSUHS,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.07,918.14,Yes
1543-XPLNV,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.91,1509.93,No
3911-NJEOV,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,111.94,,Yes
4053-DSCYJ,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.77,1902.94,Yes
3087-NJYDB,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.3,234.89,No
4997-QHCYD,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.82,150.34,No
2851-MJRRP,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.04,2579.46,No
4212-GHAXF,Male,1,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,59.47,724.23,No
4711-LFYCK,Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.03,3987.24,No
4071-FMOZS,Male,0,Yes,No,69,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,76.42,5073.32,Yes
4972-HIGRV,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,83.65,1728.75,No
1682-TMLXQ,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,68.81,2625.54,No
0909-QTBAO,Female,0,Yes,Yes,26,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.65,2295.58,No
2605-PEHTU,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.49,1653.98,No
0985-ZURKG,Female,1,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,2841.01,Yes
4082-GMYTW,Female,1,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,80.47,508.88,No
1428-MQIFW,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.76,6656.68,No
0948-QBOCV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.51,224.33,Yes
0144-FWWLF,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.58,1560.54,Yes
1666-VKUYC,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.86,86.91,Yes
4260-GUYZV,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,74.78,2915.08,No
2013-HCLFG,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,69.23,4980.68,No
3327-JIKHP,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.92,768.22,No
3198-BOLRV,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.02,548.34,No
0096-FJOQK,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.78,187.79,Yes
2599-REFIZ,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),82.25,5727.08,Yes
3991-ECBUO,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,57.79,974.08,Yes
3188-XQAXU,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.22,3142.28,No
4104-YEMFI,Male,0,No,Yes,7,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.88,657.56,Yes
4345-UQDZY,Male,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.04,225.74,No
3661-KFZGI,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,82.59,3592.14,No
2305-KDZXB,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.33,1889.93,Yes
3745-DKNFU,Female,0,No,Yes,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.41,1126.91,Yes
1186-RJMZU,Male,1,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,83.79,5286.6,No
3322-UWBDR,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.87,289.37,No
2257-JOKYZ,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,90.6,4994.91,No
4087-WFQHJ,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),74.57,4374.25,No
4801-YTUEK,Male,1,No,Yes,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.6,602.3,Yes
2025-KOUXX,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),82.81,5341.09,No
2731-AZLZP,Female,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.46,388.28,Yes
3872-YPGBU,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.45,689.83,Yes
1417-NPFVE,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.9,754.02,Yes
2925-QHOPG,Female,0,No,Yes,70,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.55,5369.23,No
1513-YAUKW,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.27,623.14,No
2822-AXNOI,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.0,,No
2193-XUFVQ,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.38,408.37,Yes
3578-KHYKP,Male,0,Yes,No,0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,82.26,,No
0480-PSJDZ,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.41,681.89,Yes
1725-IRWOF,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),100.04,3674.54,No
0910-JEWJQ,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.14,1750.75,Yes
4588-EIDHE,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.11,915.35,Yes
2092-GGEWN,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,88.12,2107.22,Yes
4575-MCXKM,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.91,198.29,No
2924-RXUUB,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.17,823.08,No
1091-AOXJN,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.37,1029.24,No
4896-GQVPB,Female,1,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.34,3006.84,Yes
1375-KMIKL,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,91.31,514.36,Yes
4103-CMAYU,Male,1,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,78.46,1275.68,No
3577-WBUJX,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.56,2081.56,No
1955-MCRAI,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.74,1052.89,Yes
1964-QANJT,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.58,1606.29,No
3267-XJWBJ,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.62,1268.03,No
